tarih;saat;yukleme_adedi;yukleme_yapilan_kart_adedi
2019-07-02;8;2290;2267
2019-07-02;9;2082;2068
2019-07-02;10;2047;2026
2019-07-02;11;2426;2404
2019-07-02;12;2824;2787
2019-07-02;13;2768;2737
2019-07-02;14;2538;2516
2019-07-02;15;2331;2298
2019-07-02;16;2335;2299
2019-07-02;17;2402;2373
2019-07-02;18;2465;2438
2019-07-02;19;2151;2128
2019-07-02;20;1828;1811
2019-07-02;21;1294;1275
2019-07-02;22;895;884
2019-07-02;23;473;464
2019-07-03;0;98;98
2019-07-03;1;12;12
2019-07-03;2;3;3
2019-07-03;4;4;4
2019-07-03;5;5;5
2019-07-03;6;154;154
2019-07-03;7;1615;1607
2019-07-03;8;2138;2118
2019-07-03;9;1976;1959
2019-07-03;10;1942;1924
2019-07-03;11;2309;2280
2019-07-03;12;2774;2739
2019-07-03;13;2626;2595
2019-07-03;14;2416;2384
2019-07-03;15;2275;2244
2019-07-03;16;2175;2140
2019-07-03;17;2324;2289
2019-07-03;18;2392;2360
2019-07-03;19;2100;2078
2019-07-03;20;1727;1710
2019-07-03;21;1296;1283
2019-07-03;22;912;906
2019-07-03;23;453;448
2019-07-04;0;111;109
2019-07-04;1;14;14
2019-07-04;3;2;2
2019-07-04;4;2;2
2019-07-04;5;4;4
2019-07-04;6;168;167
2019-07-04;7;1674;1661
2019-07-04;8;2114;2084
2019-07-04;9;2034;2013
2019-07-04;10;2050;2030
2019-07-04;11;2265;2242
2019-07-04;12;2614;2588
2019-07-04;13;2558;2535
2019-07-04;14;2361;2333
2019-07-04;15;2213;2186
2019-07-04;16;2128;2099
2019-07-04;17;2281;2248
2019-07-04;18;2282;2253
2019-07-04;19;2093;2066
2019-07-04;20;1769;1745
2019-07-04;21;1255;1240
2019-07-04;22;828;822
2019-07-04;23;463;455
2019-07-05;0;104;104
2019-07-05;1;7;7
2019-07-05;2;5;4
2019-07-05;3;6;6
2019-07-05;4;1;1
2019-07-05;5;3;3
2019-07-05;6;164;161
2019-07-05;7;1563;1546
2019-07-05;8;2032;2001
2019-07-05;9;2015;2000
2019-07-05;10;2045;2021
2019-07-05;11;2242;2216
2019-07-05;12;2578;2545
2019-07-05;13;1924;1900
2019-07-05;14;2873;2836
2019-07-05;15;2525;2497
2019-07-05;16;2487;2451
2019-07-05;17;2482;2464
2019-07-05;18;2558;2521
2019-07-05;19;2272;2247
2019-07-05;20;1792;1774
2019-07-05;21;1198;1186
2019-07-05;22;876;867
2019-07-05;23;465;460
2019-07-06;0;132;132
2019-07-06;1;17;17
2019-07-06;2;9;9
2019-07-06;3;2;2
2019-07-06;4;2;2
2019-07-06;5;10;10
2019-07-06;6;124;124
2019-07-06;7;1130;1120
2019-07-06;8;1606;1585
2019-07-06;9;1487;1470
2019-07-06;10;1718;1691
2019-07-06;11;2049;2024
2019-07-06;12;2676;2651
2019-07-06;13;2660;2621
2019-07-06;14;2378;2346
2019-07-06;15;2475;2424
2019-07-06;16;2256;2221
2019-07-06;17;2273;2245
2019-07-06;18;2297;2273
2019-07-06;19;2042;2013
2019-07-06;20;1884;1860
2019-07-06;21;1215;1191
2019-07-06;22;875;868
2019-07-06;23;495;487
2019-07-07;0;135;133
2019-07-07;1;11;11
2019-07-07;2;2;2
2019-07-07;3;2;2
2019-07-07;5;1;1
2019-07-07;6;22;22
2019-07-07;7;250;248
2019-07-07;8;657;645
2019-07-07;9;789;781
2019-07-07;10;1154;1135
2019-07-07;11;1430;1409
2019-07-07;12;1909;1876
2019-07-07;13;1932;1905
2019-07-07;14;1927;1909
2019-07-07;15;1896;1862
2019-07-07;16;1826;1805
2019-07-07;17;1911;1878
2019-07-07;18;1731;1707
2019-07-07;19;1753;1731
2019-07-07;20;1622;1597
2019-07-07;21;1360;1333
2019-07-07;22;993;979
2019-07-07;23;554;546
2019-07-08;0;105;104
2019-07-08;1;17;17
2019-07-08;3;4;4
2019-07-08;5;3;3
2019-07-08;6;269;269
2019-07-08;7;2446;2425
2019-07-08;8;2565;2539
2019-07-08;9;2064;2031
2019-07-08;10;2063;2039
2019-07-08;11;2267;2246
2019-07-08;12;2739;2703
2019-07-08;13;2612;2588
2019-07-08;14;2485;2456
2019-07-08;15;2372;2334
2019-07-08;16;2337;2311
2019-07-08;17;2491;2450
2019-07-08;18;2569;2544
2019-07-08;19;2276;2250
2019-07-08;20;1869;1839
2019-07-08;21;1243;1224
2019-07-08;22;859;849
2019-07-08;23;476;470
2019-07-09;0;106;106
2019-07-09;1;14;14
2019-07-09;2;3;3
2019-07-09;3;2;2
2019-07-09;4;3;3
2019-07-09;5;5;5
2019-07-09;6;190;184
2019-07-09;7;1721;1709
2019-07-09;8;2124;2106
2019-07-09;9;1906;1886
2019-07-09;10;1845;1825
2019-07-09;11;2175;2152
2019-07-09;12;2534;2510
2019-07-09;13;2404;2379
2019-07-09;14;2237;2223
2019-07-09;15;2197;2167
2019-07-09;16;2143;2107
2019-07-09;17;2327;2299
2019-07-09;18;2558;2528
2019-07-09;19;2093;2066
2019-07-09;20;1706;1684
2019-07-09;21;1212;1193
2019-07-09;22;927;915
2019-07-09;23;452;444
2019-07-10;0;115;114
2019-07-10;1;5;5
2019-07-10;2;7;7
2019-07-10;3;2;2
2019-07-10;5;6;6
2019-07-10;6;153;151
2019-07-10;7;1691;1675
2019-07-10;8;2100;2073
2019-07-10;9;1757;1735
2019-07-10;10;1753;1739
2019-07-10;11;2000;1973
2019-07-10;12;2523;2489
2019-07-10;13;2306;2268
2019-07-10;14;2123;2089
2019-07-10;15;2085;2061
2019-07-10;16;2100;2079
2019-07-10;17;2221;2195
2019-07-10;18;2315;2287
2019-07-10;19;2187;2160
2019-07-10;20;1805;1779
2019-07-10;21;1271;1253
2019-07-10;22;896;882
2019-07-10;23;440;432
2019-07-11;0;93;93
2019-07-11;1;11;11
2019-07-11;2;5;5
2019-07-11;3;2;2
2019-07-11;6;184;181
2019-07-11;7;1626;1602
2019-07-11;8;2009;1985
2019-07-11;9;1887;1869
2019-07-11;10;1824;1805
2019-07-11;11;2115;2090
2019-07-11;12;2553;2524
2019-07-11;13;2407;2381
2019-07-11;14;2141;2108
2019-07-11;15;2169;2135
2019-07-11;16;2074;2047
2019-07-11;17;2211;2189
2019-07-11;18;2332;2304
2019-07-11;19;2017;2000
2019-07-11;20;1782;1762
2019-07-11;21;1155;1143
2019-07-11;22;825;817
2019-07-11;23;456;451
2019-07-12;0;90;88
2019-07-12;1;7;7
2019-07-12;2;2;2
2019-07-12;3;1;1
2019-07-12;4;1;1
2019-07-12;5;4;4
2019-07-12;6;180;177
2019-07-12;7;1518;1503
2019-07-12;8;1790;1772
2019-07-12;9;1629;1617
2019-07-12;10;1700;1683
2019-07-12;11;2021;1999
2019-07-12;12;2269;2233
2019-07-12;13;1843;1824
2019-07-12;14;2565;2528
2019-07-12;15;2185;2168
2019-07-12;16;2239;2206
2019-07-12;17;2286;2246
2019-07-12;18;2439;2407
2019-07-12;19;2079;2050
2019-07-12;20;1608;1589
2019-07-12;21;1141;1127
2019-07-12;22;784;776
2019-07-12;23;417;410
2019-07-13;0;86;86
2019-07-13;1;5;5
2019-07-13;2;3;3
2019-07-13;3;2;2
2019-07-13;4;1;1
2019-07-13;5;6;6
2019-07-13;6;126;126
2019-07-13;7;1039;1032
2019-07-13;8;1160;1143
2019-07-13;9;1264;1242
2019-07-13;10;1386;1361
2019-07-13;11;1859;1846
2019-07-13;12;2437;2416
2019-07-13;13;2351;2317
2019-07-13;14;2277;2241
2019-07-13;15;2015;1992
2019-07-13;16;2120;2086
2019-07-13;17;2161;2129
2019-07-13;18;2285;2251
2019-07-13;19;2081;2045
2019-07-13;20;1839;1820
2019-07-13;21;1260;1231
2019-07-13;22;847;839
2019-07-13;23;491;486
2019-07-14;0;102;101
2019-07-14;1;11;11
2019-07-14;2;4;4
2019-07-14;3;2;2
2019-07-14;5;3;3
2019-07-14;6;35;35
2019-07-14;7;418;416
2019-07-14;8;973;961
2019-07-14;9;800;787
2019-07-14;10;880;867
2019-07-14;11;1278;1256
2019-07-14;12;1791;1763
2019-07-14;13;1912;1888
2019-07-14;14;1851;1814
2019-07-14;15;1655;1631
2019-07-14;16;1925;1903
2019-07-14;17;1929;1911
2019-07-14;18;1686;1656
2019-07-14;19;1429;1409
2019-07-14;20;1239;1221
2019-07-14;21;986;973
2019-07-14;22;741;729
2019-07-14;23;414;409
2019-07-15;0;94;93
2019-07-15;1;4;4
2019-07-15;2;3;3
2019-07-15;3;2;2
2019-07-15;5;4;4
2019-07-15;6;128;128
2019-07-15;7;804;795
2019-07-15;8;755;751
2019-07-15;9;620;616
2019-07-15;10;717;708
2019-07-15;11;842;836
2019-07-15;12;949;940
2019-07-15;13;918;912
2019-07-15;14;784;773
2019-07-15;15;668;662
2019-07-15;16;569;563
2019-07-15;17;612;608
2019-07-15;18;832;830
2019-07-15;19;887;880
2019-07-15;20;839;829
2019-07-15;21;552;545
2019-07-15;22;304;303
2019-07-15;23;229;228
2019-07-16;0;62;62
2019-07-16;1;9;9
2019-07-16;2;2;2
2019-07-16;3;2;2
2019-07-16;4;2;2
2019-07-16;5;2;2
2019-07-16;6;174;172
2019-07-16;7;1728;1714
2019-07-16;8;2203;2178
2019-07-16;9;1944;1923
2019-07-16;10;1861;1842
2019-07-16;11;2174;2151
2019-07-16;12;2689;2656
2019-07-16;13;2726;2685
2019-07-16;14;2450;2418
2019-07-16;15;2218;2190
2019-07-16;16;2363;2324
2019-07-16;17;2449;2418
2019-07-16;18;2372;2345
2019-07-16;19;2068;2054
2019-07-16;20;1673;1650
2019-07-16;21;1034;1022
2019-07-16;22;779;770
2019-07-16;23;374;370
2019-07-17;0;65;65
2019-07-17;1;10;10
2019-07-17;2;3;3
2019-07-17;4;1;1
2019-07-17;5;1;1
2019-07-17;6;157;153
2019-07-17;7;1523;1508
2019-07-17;8;1970;1951
2019-07-17;9;1788;1778
2019-07-17;10;1803;1783
2019-07-17;11;2050;2029
2019-07-17;12;2564;2533
2019-07-17;13;2383;2361
2019-07-17;14;2342;2310
2019-07-17;15;2104;2077
2019-07-17;16;2158;2128
2019-07-17;17;2221;2192
2019-07-17;18;2287;2266
2019-07-17;19;1982;1954
2019-07-17;20;1486;1478
2019-07-17;21;975;960
2019-07-17;22;609;604
2019-07-17;23;342;340
2019-07-18;0;73;71
2019-07-18;1;5;5
2019-07-18;2;3;3
2019-07-18;3;3;3
2019-07-18;4;1;1
2019-07-18;5;2;2
2019-07-18;6;157;156
2019-07-18;7;1574;1564
2019-07-18;8;1923;1908
2019-07-18;9;1712;1698
2019-07-18;10;1758;1732
2019-07-18;11;1989;1962
2019-07-18;12;2543;2513
2019-07-18;13;2539;2510
2019-07-18;14;2152;2129
2019-07-18;15;2032;2003
2019-07-18;16;2114;2077
2019-07-18;17;2212;2190
2019-07-18;18;2354;2322
2019-07-18;19;2051;2024
2019-07-18;20;1657;1637
2019-07-18;21;1073;1069
2019-07-18;22;728;718
2019-07-18;23;372;367
2019-07-19;0;66;66
2019-07-19;1;11;11
2019-07-19;2;2;2
2019-07-19;4;2;2
2019-07-19;5;3;3
2019-07-19;6;151;149
2019-07-19;7;1501;1477
2019-07-19;8;1851;1833
2019-07-19;9;1695;1680
2019-07-19;10;1809;1790
2019-07-19;11;2080;2052
2019-07-19;12;2343;2310
2019-07-19;13;1829;1811
2019-07-19;14;2529;2496
2019-07-19;15;2377;2346
2019-07-19;16;2260;2232
2019-07-19;17;2332;2293
2019-07-19;18;2328;2295
2019-07-19;19;2076;2049
2019-07-19;20;1658;1633
2019-07-19;21;1144;1126
2019-07-19;22;811;807
2019-07-19;23;395;393
2019-07-20;0;100;98
2019-07-20;1;5;5
2019-07-20;3;3;3
2019-07-20;4;1;1
2019-07-20;5;3;3
2019-07-20;6;143;141
2019-07-20;7;1061;1052
2019-07-20;8;1200;1182
2019-07-20;9;1200;1181
2019-07-20;10;1456;1440
2019-07-20;11;1888;1868
2019-07-20;12;2448;2422
2019-07-20;13;2407;2370
2019-07-20;14;2166;2148
2019-07-20;15;1961;1938
2019-07-20;16;2047;2014
2019-07-20;17;2121;2100
2019-07-20;18;2226;2196
2019-07-20;19;1975;1948
2019-07-20;20;1687;1656
2019-07-20;21;1134;1122
2019-07-20;22;815;798
2019-07-20;23;456;452
2019-07-21;0;128;128
2019-07-21;1;8;8
2019-07-21;2;2;2
2019-07-21;3;3;3
2019-07-21;5;2;2
2019-07-21;6;16;15
2019-07-21;7;290;288
2019-07-21;8;558;554
2019-07-21;9;757;748
2019-07-21;10;872;860
2019-07-21;11;1172;1159
2019-07-21;12;1685;1656
2019-07-21;13;1808;1768
2019-07-21;14;1829;1801
2019-07-21;15;1766;1737
2019-07-21;16;1691;1663
2019-07-21;17;1635;1608
2019-07-21;18;1749;1720
2019-07-21;19;1648;1619
2019-07-21;20;1520;1500
2019-07-21;21;1164;1148
2019-07-21;22;871;860
2019-07-21;23;441;438
2019-07-22;0;14;14
2019-07-22;1;5;5
2019-07-22;2;2;2
2019-07-22;5;6;6
2019-07-22;6;12;12
2019-07-22;7;74;74
2019-07-22;8;1962;1940
2019-07-22;9;2083;2060
2019-07-22;10;2026;2009
2019-07-22;11;2266;2244
2019-07-22;12;2855;2828
2019-07-22;13;2800;2765
2019-07-22;14;2511;2483
2019-07-22;15;2446;2419
2019-07-22;16;2394;2365
2019-07-22;17;2525;2491
2019-07-22;18;2829;2791
2019-07-22;19;2456;2425
2019-07-22;20;1884;1866
2019-07-22;21;1211;1195
2019-07-22;22;868;858
2019-07-22;23;473;468
2019-07-23;0;102;100
2019-07-23;1;9;9
2019-07-23;2;4;4
2019-07-23;3;2;2
2019-07-23;4;3;3
2019-07-23;5;4;4
2019-07-23;6;208;204
2019-07-23;7;1989;1973
2019-07-23;8;2113;2090
2019-07-23;9;1831;1813
2019-07-23;10;1953;1931
2019-07-23;11;2197;2179
2019-07-23;12;2675;2659
2019-07-23;13;2725;2683
2019-07-23;14;2278;2256
2019-07-23;15;2351;2315
2019-07-23;16;2206;2184
2019-07-23;17;2207;2179
2019-07-23;18;2403;2369
2019-07-23;19;2149;2126
2019-07-23;20;1708;1682
2019-07-23;21;1113;1097
2019-07-23;22;742;733
2019-07-23;23;417;412
2019-07-24;0;79;78
2019-07-24;1;8;8
2019-07-24;2;2;2
2019-07-24;4;1;1
2019-07-24;5;3;3
2019-07-24;6;184;184
2019-07-24;7;1555;1546
2019-07-24;8;1966;1949
2019-07-24;9;1816;1794
2019-07-24;10;1819;1806
2019-07-24;11;2249;2216
2019-07-24;12;2498;2471
2019-07-24;13;2540;2511
2019-07-24;14;2420;2380
2019-07-24;15;2107;2082
2019-07-24;16;2216;2190
2019-07-24;17;2268;2247
2019-07-24;18;2289;2273
2019-07-24;19;2009;1986
2019-07-24;20;1690;1660
2019-07-24;21;1089;1070
2019-07-24;22;725;716
2019-07-24;23;393;391
2019-07-25;0;89;88
2019-07-25;1;7;7
2019-07-25;2;1;1
2019-07-25;3;2;2
2019-07-25;5;8;8
2019-07-25;6;183;183
2019-07-25;7;1534;1524
2019-07-25;8;1901;1878
2019-07-25;9;1758;1738
2019-07-25;10;1857;1834
2019-07-25;11;2248;2219
2019-07-25;12;2611;2574
2019-07-25;13;2606;2581
2019-07-25;14;2327;2292
2019-07-25;15;2043;2026
2019-07-25;16;2194;2153
2019-07-25;17;2250;2229
2019-07-25;18;2428;2394
2019-07-25;19;2068;2047
2019-07-25;20;1566;1549
2019-07-25;21;1071;1056
2019-07-25;22;793;777
2019-07-25;23;396;393
2019-07-26;0;75;75
2019-07-26;1;9;9
2019-07-26;2;1;1
2019-07-26;3;4;4
2019-07-26;4;4;4
2019-07-26;5;2;2
2019-07-26;6;161;159
2019-07-26;7;1445;1438
2019-07-26;8;1794;1776
2019-07-26;9;1687;1667
2019-07-26;10;1831;1810
2019-07-26;11;2014;1993
2019-07-26;12;2251;2220
2019-07-26;13;1671;1659
2019-07-26;14;2578;2551
2019-07-26;15;2149;2124
2019-07-26;16;2109;2081
2019-07-26;17;2211;2185
2019-07-26;18;2216;2200
2019-07-26;19;2062;2041
2019-07-26;20;1594;1571
2019-07-26;21;1049;1036
2019-07-26;22;766;758
2019-07-26;23;374;369
2019-07-27;0;100;100
2019-07-27;1;8;8
2019-07-27;2;2;2
2019-07-27;3;3;3
2019-07-27;4;1;1
2019-07-27;5;2;2
2019-07-27;6;141;137
2019-07-27;7;991;985
2019-07-27;8;1246;1232
2019-07-27;9;1232;1219
2019-07-27;10;1537;1510
2019-07-27;11;1899;1872
2019-07-27;12;2409;2377
2019-07-27;13;2539;2496
2019-07-27;14;2219;2196
2019-07-27;15;2061;2034
2019-07-27;16;2122;2088
2019-07-27;17;2047;2031
2019-07-27;18;2283;2253
2019-07-27;19;2092;2070
2019-07-27;20;1769;1745
2019-07-27;21;1122;1098
2019-07-27;22;753;746
2019-07-27;23;491;483
2019-07-28;0;97;96
2019-07-28;1;3;3
2019-07-28;2;2;2
2019-07-28;3;2;2
2019-07-28;4;2;2
2019-07-28;5;2;2
2019-07-28;6;23;22
2019-07-28;7;389;387
2019-07-28;8;897;887
2019-07-28;9;744;735
2019-07-28;10;833;821
2019-07-28;11;1196;1186
2019-07-28;12;1784;1758
2019-07-28;13;1744;1719
2019-07-28;14;1729;1697
2019-07-28;15;1778;1754
2019-07-28;16;1766;1740
2019-07-28;17;1791;1759
2019-07-28;18;1629;1603
2019-07-28;19;1594;1576
2019-07-28;20;1543;1513
2019-07-28;21;1176;1162
2019-07-28;22;852;837
2019-07-28;23;470;461
2019-07-29;0;86;86
2019-07-29;1;8;8
2019-07-29;2;3;3
2019-07-29;3;3;3
2019-07-29;4;1;1
2019-07-29;5;5;5
2019-07-29;6;219;218
2019-07-29;7;2233;2209
2019-07-29;8;2616;2594
2019-07-29;9;1962;1942
2019-07-29;10;1939;1918
2019-07-29;11;2205;2177
2019-07-29;12;2694;2657
2019-07-29;13;2554;2520
2019-07-29;14;2361;2329
2019-07-29;15;2197;2170
2019-07-29;16;2188;2159
2019-07-29;17;2309;2284
2019-07-29;18;2490;2465
2019-07-29;19;2256;2225
2019-07-29;20;1728;1706
2019-07-29;21;1133;1116
2019-07-29;22;834;822
2019-07-29;23;434;427
2019-07-30;0;77;77
2019-07-30;1;7;7
2019-07-30;2;8;8
2019-07-30;3;1;1
2019-07-30;4;4;4
2019-07-30;5;6;6
2019-07-30;6;191;188
2019-07-30;7;1658;1645
2019-07-30;8;2063;2036
2019-07-30;9;1869;1842
2019-07-30;10;1838;1818
2019-07-30;11;2151;2129
2019-07-30;12;2458;2433
2019-07-30;13;2367;2330
2019-07-30;14;2120;2105
2019-07-30;15;2046;2022
2019-07-30;16;2052;2037
2019-07-30;17;2054;2037
2019-07-30;18;2340;2313
2019-07-30;19;2109;2083
2019-07-30;20;1709;1685
2019-07-30;21;1104;1090
2019-07-30;22;792;786
2019-07-30;23;411;410
2019-07-31;0;107;107
2019-07-31;1;9;9
2019-07-31;2;1;1
2019-07-31;3;1;1
2019-07-31;4;1;1
2019-07-31;5;3;3
2019-07-31;6;194;189
2019-07-31;7;1668;1651
2019-07-31;8;1985;1962
2019-07-31;9;1689;1663
2019-07-31;10;1776;1756
2019-07-31;11;2033;2015
2019-07-31;12;2398;2372
2019-07-31;13;2212;2186
2019-07-31;14;2060;2033
2019-07-31;15;2034;2006
2019-07-31;16;2014;1983
2019-07-31;17;2154;2129
2019-07-31;18;2128;2101
2019-07-31;19;2036;2014
2019-07-31;20;1625;1605
2019-07-31;21;1112;1097
2019-07-31;22;765;758
2019-07-31;23;380;373
2019-08-01;0;100;98
2019-08-01;1;5;5
2019-08-01;2;2;2
2019-08-01;3;1;1
2019-08-01;4;2;2
2019-08-01;5;3;3
2019-08-01;6;179;179
2019-08-01;7;1608;1595
2019-08-01;8;1995;1976
2019-08-01;9;1859;1839
2019-08-01;10;1877;1859
2019-08-01;11;2077;2053
2019-08-01;12;2430;2409
2019-08-01;13;2422;2398
2019-08-01;14;2069;2032
2019-08-01;15;2103;2066
2019-08-01;16;2054;2026
2019-08-01;17;2304;2272
2019-08-01;18;2345;2316
2019-08-01;19;2145;2129
2019-08-01;20;1650;1628
2019-08-01;21;1143;1128
2019-08-01;22;775;765
2019-08-01;23;422;420
2019-08-02;0;110;109
2019-08-02;1;7;7
2019-08-02;2;2;2
2019-08-02;4;3;2
2019-08-02;5;3;3
2019-08-02;6;152;148
2019-08-02;7;1574;1561
2019-08-02;8;1855;1841
2019-08-02;9;1744;1724
2019-08-02;10;1774;1760
2019-08-02;11;2067;2039
2019-08-02;12;2244;2224
2019-08-02;13;1647;1628
2019-08-02;14;2509;2474
2019-08-02;15;2344;2304
2019-08-02;16;2081;2065
2019-08-02;17;2165;2135
2019-08-02;18;2342;2304
2019-08-02;19;2017;2001
2019-08-02;20;1650;1621
2019-08-02;21;1103;1092
2019-08-02;22;778;769
2019-08-02;23;415;411
2019-08-03;0;85;83
2019-08-03;1;7;7
2019-08-03;2;1;1
2019-08-03;3;1;1
2019-08-03;5;4;4
2019-08-03;6;92;91
2019-08-03;7;1085;1071
2019-08-03;8;1289;1271
2019-08-03;9;1258;1243
2019-08-03;10;1398;1375
2019-08-03;11;1693;1673
2019-08-03;12;2279;2249
2019-08-03;13;2277;2261
2019-08-03;14;2035;2003
2019-08-03;15;2014;1985
2019-08-03;16;2011;1983
2019-08-03;17;2119;2087
2019-08-03;18;2393;2367
2019-08-03;19;1824;1805
2019-08-03;20;1696;1670
2019-08-03;21;1145;1124
2019-08-03;22;800;789
2019-08-03;23;512;501
2019-08-04;0;107;106
2019-08-04;1;3;3
2019-08-04;2;4;4
2019-08-04;3;1;1
2019-08-04;4;1;1
2019-08-04;5;1;1
2019-08-04;6;22;22
2019-08-04;7;222;218
2019-08-04;8;567;564
2019-08-04;9;774;769
2019-08-04;10;885;880
2019-08-04;11;1190;1179
2019-08-04;12;1604;1581
2019-08-04;13;1705;1681
2019-08-04;14;1667;1646
2019-08-04;15;1759;1724
2019-08-04;16;1749;1724
2019-08-04;17;1741;1715
2019-08-04;18;1746;1712
2019-08-04;19;1619;1596
2019-08-04;20;1488;1463
2019-08-04;21;1132;1123
2019-08-04;22;901;891
2019-08-04;23;424;418
2019-08-05;0;83;83
2019-08-05;1;10;10
2019-08-05;2;9;9
2019-08-05;3;1;1
2019-08-05;5;7;7
2019-08-05;6;223;220
2019-08-05;7;2279;2258
2019-08-05;8;2436;2410
2019-08-05;9;2034;2010
2019-08-05;10;1853;1828
2019-08-05;11;2090;2065
2019-08-05;12;2626;2604
2019-08-05;13;2540;2497
2019-08-05;14;2399;2379
2019-08-05;15;2333;2290
2019-08-05;16;2329;2300
2019-08-05;17;2606;2576
2019-08-05;18;2752;2713
2019-08-05;19;2273;2240
2019-08-05;20;1807;1788
2019-08-05;21;1191;1171
2019-08-05;22;849;838
2019-08-05;23;455;452
2019-08-06;0;97;96
2019-08-06;1;10;10
2019-08-06;2;5;5
2019-08-06;3;1;1
2019-08-06;4;2;2
2019-08-06;6;209;207
2019-08-06;7;1706;1683
2019-08-06;8;2041;2025
2019-08-06;9;1799;1780
2019-08-06;10;1905;1890
2019-08-06;11;2296;2267
2019-08-06;12;2462;2425
2019-08-06;13;2486;2463
2019-08-06;14;2282;2259
2019-08-06;15;2115;2083
2019-08-06;16;2282;2251
2019-08-06;17;2269;2238
2019-08-06;18;2401;2368
2019-08-06;19;2186;2166
2019-08-06;20;1775;1748
2019-08-06;21;1111;1096
2019-08-06;22;920;905
2019-08-06;23;480;475
2019-08-07;0;113;110
2019-08-07;1;8;8
2019-08-07;2;4;3
2019-08-07;3;2;2
2019-08-07;4;1;1
2019-08-07;5;4;4
2019-08-07;6;157;156
2019-08-07;7;1699;1691
2019-08-07;8;1864;1838
2019-08-07;9;1714;1692
2019-08-07;10;1736;1716
2019-08-07;11;1962;1941
2019-08-07;12;2471;2446
2019-08-07;13;2433;2408
2019-08-07;14;2246;2223
2019-08-07;15;2255;2231
2019-08-07;16;2145;2122
2019-08-07;17;2269;2245
2019-08-07;18;2463;2438
2019-08-07;19;2179;2157
2019-08-07;20;1776;1758
2019-08-07;21;1253;1240
2019-08-07;22;931;918
2019-08-07;23;517;512
2019-08-08;0;128;127
2019-08-08;1;9;9
2019-08-08;2;3;3
2019-08-08;3;1;1
2019-08-08;4;1;1
2019-08-08;5;9;9
2019-08-08;6;193;192
2019-08-08;7;1548;1528
2019-08-08;8;1876;1859
2019-08-08;9;1867;1847
2019-08-08;10;1815;1792
2019-08-08;11;2075;2055
2019-08-08;12;2462;2437
2019-08-08;13;2476;2445
2019-08-08;14;2301;2281
2019-08-08;15;2356;2328
2019-08-08;16;2214;2181
2019-08-08;17;2305;2272
2019-08-08;18;2234;2208
2019-08-08;19;2131;2114
2019-08-08;20;1787;1762
2019-08-08;21;1238;1224
2019-08-08;22;957;943
2019-08-08;23;613;603
2019-08-09;0;155;154
2019-08-09;1;12;12
2019-08-09;2;2;2
2019-08-09;3;3;3
2019-08-09;4;1;1
2019-08-09;5;2;2
2019-08-09;6;169;166
2019-08-09;7;1437;1423
2019-08-09;8;1757;1743
2019-08-09;9;1792;1767
2019-08-09;10;1901;1884
2019-08-09;11;1988;1968
2019-08-09;12;2165;2136
2019-08-09;13;1802;1786
2019-08-09;14;2738;2700
2019-08-09;15;2588;2547
2019-08-09;16;2407;2379
2019-08-09;17;2485;2454
2019-08-09;18;2405;2374
2019-08-09;19;2140;2114
2019-08-09;20;2009;1981
2019-08-09;21;1446;1428
2019-08-09;22;1084;1064
2019-08-09;23;681;679
2019-08-10;0;183;182
2019-08-10;1;11;11
2019-08-10;2;3;3
2019-08-10;3;2;2
2019-08-10;5;7;7
2019-08-10;6;68;66
2019-08-10;7;548;539
2019-08-10;8;767;760
2019-08-10;9;1022;1005
2019-08-10;10;1329;1317
2019-08-10;11;1880;1861
2019-08-10;12;1920;1897
2019-08-10;13;2162;2129
2019-08-10;14;2254;2223
2019-08-10;15;2235;2204
2019-08-10;16;1889;1870
2019-08-10;17;1716;1686
2019-08-10;18;1606;1581
2019-08-10;19;1407;1385
2019-08-10;20;1370;1339
2019-08-10;21;1097;1085
2019-08-10;22;767;762
2019-08-10;23;500;494
2019-08-11;0;127;126
2019-08-11;1;7;7
2019-08-11;2;1;1
2019-08-11;3;1;1
2019-08-11;4;2;2
2019-08-11;7;6;6
2019-08-11;8;7;7
2019-08-11;9;8;8
2019-08-11;10;15;15
2019-08-11;11;14;14
2019-08-11;12;14;14
2019-08-11;13;20;20
2019-08-11;14;37;36
2019-08-11;15;42;41
2019-08-11;16;28;28
2019-08-11;17;30;30
2019-08-11;18;33;33
2019-08-11;19;40;40
2019-08-11;20;26;26
2019-08-11;21;20;20
2019-08-11;22;19;19
2019-08-11;23;8;8
2019-08-12;0;5;5
2019-08-12;1;1;1
2019-08-12;6;2;2
2019-08-12;7;5;5
2019-08-12;8;27;27
2019-08-12;9;45;44
2019-08-12;10;84;84
2019-08-12;11;103;103
2019-08-12;12;137;133
2019-08-12;13;121;115
2019-08-12;14;138;137
2019-08-12;15;101;101
2019-08-12;16;99;99
2019-08-12;17;103;101
2019-08-12;18;105;102
2019-08-12;19;123;122
2019-08-12;20;89;87
2019-08-12;21;83;82
2019-08-12;22;51;51
2019-08-12;23;39;39
2019-08-13;0;24;24
2019-08-13;1;4;4
2019-08-13;6;13;12
2019-08-13;7;109;104
2019-08-13;8;225;224
2019-08-13;9;380;371
2019-08-13;10;647;638
2019-08-13;11;964;942
2019-08-13;12;1260;1235
2019-08-13;13;1244;1221
2019-08-13;14;1342;1314
2019-08-13;15;1285;1263
2019-08-13;16;1286;1260
2019-08-13;17;1330;1301
2019-08-13;18;1223;1191
2019-08-13;19;1168;1144
